Area,Location,Bedrooms,Price
675,68,1,14600000
675,68,1,14600000
1059,68,2,25600000
420,68,1,4179999
1240,68,2,10000000
400,68,1,9499000
1335,68,2,22500000
1450,68,2,4200000
1100,68,2,4500000
400,68,1,12500000
1150,68,2,7500000
1150,68,2,3800000
687,68,1,4800000
679,68,1,5600000
1155,68,2,8750000
1055,68,2,4700000
667,68,1,5600000
687,68,1,5700000
1155,68,2,12500000
685,68,1,7800000
1350,68,3,22500000
700,68,1,8900000
1100,68,2,8200000
1140,68,2,12000000
1150,68,3,11000000
1150,68,3,6500000
1580,68,3,3400000
1650,68,3,5900000
735,68,1,5900000
700,68,2,10000000
700,68,2,8400000
1548,68,3,22500000
1250,68,2,92400000
1180,68,2,113400000
1145,68,2,23000000
679,68,1,18000000
1140,68,2,9800000
1635,68,3,14800000
1635,68,3,13500000
1260,68,2,3500000
1660,68,3,8600000
1385,68,3,8200000
1158,68,2,11500000
1158,68,2,29000000
1550,68,3,9800000
1570,68,3,8500000
1155,68,2,9000000
1157,68,2,6500000
1157,68,2,18500000
1165,68,2,22500000
1140,68,2,22500000
1155,68,2,5800000
650,68,1,79000000
879,68,2,22000000
1200,68,2,9200000
1165,68,2,30000000
1100,68,2,33500000
650,68,1,3700000
1125,69,2,17900000
1125,69,2,17900000
650,69,1,7500000
1107,70,3,7500000
778,70,2,5760000
930,70,2,4600000
650,70,1,3350000
1296,70,2,48000000
650,70,2,4500000
895,70,2,3900000
1125,70,3,18500000
630,70,1,2596000
590,70,1,8000000
915,70,2,35000000
1145,70,2,8500000
925,70,2,2795000
650,70,1,2795000
650,70,1,3977000
925,70,2,3977000
925,70,2,3977000
925,70,2,7500000
1160,70,3,4200000
650,70,1,4600000
595,70,1,3800000
535,70,1,3000000
950,70,2,3600000
925,70,2,5100000
695,70,1,2900000
650,70,1,4600000
595,70,1,3800000
900,70,2,7400000
950,70,2,7500000
748,70,2,6220000
670,70,2,3500000
950,70,2,2950000
550,70,1,4700000
685,70,1,20000000
650,70,1,15500000
960,70,2,2600000
572,70,1,3243000
1050,70,3,10700000
600,70,1,25500000
800,70,2,6300000
514,70,2,3133000
353,70,1,3100000
487,70,2,15900000
527,70,2,15600000
342,70,1,14800000
383,70,1,15100000
572,70,1,2400000
610,70,1,26500000
558,70,1,2900000
540,70,1,13200000
540,70,1,13200000
285,70,1,14200000
450,70,1,4700000
450,70,1,16500000
505,70,1,5200000
585,70,1,2500000
750,70,1,5800000
850,70,2,5150000
850,70,2,7600000
800,70,2,3500000
800,70,2,13500000
850,70,2,35000000
540,70,1,2450000
1250,70,3,5100000
600,70,1,3300000
765,70,2,41100000
935,70,2,6000000
1175,70,3,13000000
1175,70,3,29200000
1975,70,3,9500000
1975,70,3,4000000
500,70,1,4550000
350,70,1,9000000
600,70,2,3600000
1200,70,3,6300000
545,70,1,5800000
325,70,1,4700000
216,70,1,3600000
550,70,1,3500000
216,70,1,3600000
550,70,1,5199000
880,70,2,3750000
620,70,1,5500000
750,70,2,5700000
800,70,2,5600000
950,70,2,3750000
516,70,1,2800000
1350,70,3,7000000
1200,70,3,39000000
2150,70,4,31000000
2150,70,3,15000000
1109,70,3,39000000
1902,70,3,12200000
1300,70,4,65000000
508,70,1,31000000
1300,70,4,65000000
2150,70,4,31000000
2150,70,3,15000000
1109,70,3,39000000
1902,70,3,12200000
506,70,1,6400000
1109,70,3,11500000
1065,70,2,18500000
1065,70,2,28500000
900,71,2,8500000
860,71,2,56000000
570,71,1,6900000
1786,71,3,10000000
1154,71,2,3325000
1000,71,2,3061000
1000,71,2,2116000
1800,71,3,6000000
2050,71,4,7800000
1600,71,3,4500000
1212,71,3,23500000
2000,71,4,4000000
2000,71,4,13000000
1010,72,2,42500000
1010,72,2,42500000
1000,72,2,6800000
913,72,2,2476000
900,72,2,82500000
1180,72,2,45000000
580,72,2,17100000
611,72,2,18900000
585,72,1,10000000
600,72,1,15500000
300,72,1,6500000
1100,72,2,15900000
750,72,2,12000000
750,72,2,18000000
760,73,1,24000000
2250,73,4,12800000
1100,73,2,40000000
1400,73,3,6700000
1400,73,3,6700000
550,73,2,6000000
1509,73,3,33500000
1073,73,2,10000000
1735,73,3,8500000
840,73,2,2800000
1400,73,3,50100000
1500,73,2,30000000
1700,73,3,17000000
700,73,1,28000000
1100,73,2,30000000
1100,73,2,20000000
900,73,2,18900000
600,73,1,45000000
1700,73,3,27500000
1700,73,3,40000000
1500,73,2,50000000
1800,73,3,28000000
1850,73,3,50000000
1800,73,3,28000000
1850,73,3,40000000
1200,73,3,57500000
1200,73,3,30000000
1100,73,3,19000000
950,73,2,29000000
690,73,2,40000000
1100,73,3,29000000
665,73,2,33000000
1200,73,2,27500000
720,73,2,25000000
900,73,2,29000000
690,73,2,29000000
690,73,2,13500000
450,73,1,24000000
1400,73,2,28000000
1500,73,3,24000000
1400,73,2,32500000
1278,73,2,26000000
710,73,2,29000000
1100,73,2,26500000
500,73,1,45000000
450,73,1,21500000
1180,73,3,27500000
1180,73,3,14000000
2360,73,4,45500000
1728,73,3,23000000
772,73,2,15500000
837,73,2,25000000
1130,73,3,32500000
1130,73,3,30000000
980,73,2,60000000
1890,73,4,62500000
1890,73,4,15000000
840,73,2,5800000
2660,73,4,47500000
1960,73,4,28000000
980,73,2,27900000
1400,73,3,12000000
320,73,1,10000000
320,73,1,6700000
840,73,2,3100000
1085,73,2,2600000
580,73,1,58000000
950,73,2,9500000
547,73,1,27000000
547,73,1,28400000
805,73,2,28400000
845,73,2,28800000
853,73,2,29500000
853,73,2,29500000
895,73,2,36000000
895,73,2,40400000
907,73,2,40400000
930,73,2,6800000
930,73,2,7500000
1116,73,3,9200000
1261,73,3,7600000
1261,73,3,11000000
580,73,1,4600000
2100,73,5,23000000
750,73,2,36500000
1259,73,3,4850000
1350,73,3,11700000
940,73,3,4250000
940,73,3,10800000
985,73,3,10800000
985,73,3,2600000
650,74,1,2700000
650,74,1,2800000
1150,74,3,35000000
1285,74,3,3900000
975,74,2,7500000
975,74,2,2451000
1030,74,3,7031000
650,74,1,4800000
650,74,1,2600000
650,74,1,10500000
640,74,1,52500000
518,74,2,3372000
412,74,1,3446000
426,74,1,4656000
536,74,2,5499000
579,74,2,4621000
532,74,2,3500000
433,74,1,13500000
581,74,1,4300000
843,74,2,6400000
680,74,1,2700000
890,74,2,4459000
910,74,2,3258000
665,74,1,4067000
830,74,2,3087000
630,74,1,12100000
830,74,2,4500000
690,74,1,6200000
1350,74,3,2500000
830,74,2,6100000
1350,74,3,2700000
690,74,1,3300000
1057,74,2,3900000
1015,74,2,2800000
600,74,1,2200000
830,74,2,2400000
1350,74,3,2900000
665,74,1,4067000
830,74,2,49000000
1335,74,4,7700000
737,74,3,3872999
412,74,1,4794000
510,74,2,12400000
1335,74,4,7700000
737,74,3,3872999
412,74,1,4794000
510,74,2,12400000
1335,74,4,7700000
737,74,3,3872999
412,74,1,4794000
510,74,2,3797999
387,74,1,4361000
890,74,2,4459000
910,74,2,3087000
630,74,1,4100000
615,74,2,10000000
910,74,2,4150000
825,74,2,4200000
910,74,2,4000000
910,74,2,4100000
910,74,2,4000000
910,74,2,4100000
910,74,2,4100000
910,74,1,3900000
910,74,2,4100000
825,74,2,4200000
825,74,2,4100000
910,74,2,4000000
910,74,2,4200000
910,74,2,4100000
910,74,2,4000000
910,74,2,68000000
910,74,2,6300000
910,74,2,9000000
630,74,1,10000000
560,74,1,14800000
418,74,2,8733000
454,74,2,6898999
764,74,3,2910000
338,74,1,3925000
372,74,1,5000000
1335,74,4,5000000
737,74,3,3000000
412,74,1,3600000
510,74,2,2600000
635,74,1,3622000
935,74,2,3757000
805,74,1,3892000
840,74,2,3420000
830,74,1,2677000
905,74,2,2835000
835,74,1,3690000
865,74,2,2970000
760,74,1,4275000
595,74,1,2520000
630,74,1,4004999
820,74,2,3397000
660,74,1,4095000
950,74,2,3999000
560,74,1,2767000
890,74,2,4045000
755,74,1,3645000
910,74,2,4117000
890,74,2,2999000
615,74,1,4410000
910,74,2,3899000
810,74,1,3960000
915,74,2,2950000
665,74,1,3829999
980,74,2,3799000
830,74,2,2850000
880,74,2,3100000
630,74,1,4907000
627,74,2,2600000
830,74,2,2288000
690,74,1,2500000
650,74,1,5300000
715,74,1,54100000
715,74,1,26000000
506,74,1,2950000
630,74,1,27599999
640,74,1,16600000
800,74,2,12000000
1050,74,2,6500000
640,74,1,2600000
640,74,1,2600000
362,74,1,6663000
510,74,2,13400000
374,74,1,9774000
535,74,2,13200000
348,74,1,9550000
362,74,1,6152000
510,74,2,3300000
374,74,1,6500000
535,74,2,2300000
348,74,1,5600000
890,74,2,10000000
420,74,1,2000000
540,74,1,2500000
415,74,1,2250000
370,74,1,2100000
540,74,1,2500000
540,74,1,2357000
555,74,1,3600000
555,74,1,2500000
540,74,1,11500000
545,74,1,4300000
715,74,1,3000000
715,74,1,2800000
545,74,1,16000000
615,74,1,2500000
615,74,1,82000000
575,74,1,12800000
610,74,1,4200000
560,74,1,3000000
1075,74,2,6200000
1075,74,2,6200000
575,74,1,3500000
975,74,2,3720000
930,74,2,4200000
750,74,2,3500000
570,74,1,28000000
650,74,1,12000000
910,74,2,2400000
500,74,1,2100000
1075,74,2,3711999
910,74,2,3728000
910,74,1,3900000
910,74,2,4000000
600,74,1,4800000
590,74,1,2500000
660,74,1,3100000
1245,75,3,33000000
1153,75,3,29000000
1638,75,3,28800000
1701,75,3,30000000
2376,75,3,45100000
2061,75,3,39200000
1431,75,2,25400000
1267,75,3,31000000
1735,75,3,40000000
510,75,1,12500000
1735,75,3,40000000
2695,75,4,3200000
1086,75,3,18900000
925,75,2,13899999
505,75,1,31800000
1620,75,3,2150000
2005,75,4,57200000
1655,75,3,30000000
638,75,2,27000000
902,75,2,47500000
1440,75,3,27000000
850,75,2,6500000
900,75,2,4800000
880,75,2,15300000
906,75,2,13799999
1395,75,2,15800000
1042,75,2,6000000
955,75,2,39800000
800,75,1,18000000
955,75,2,6200000
513,75,1,5400000
2200,75,3,56000000
680,75,1,15500000
880,75,2,15000000
880,75,2,15000000
690,75,1,14000000
950,75,1,13500000
880,75,2,15000000
880,75,2,15000000
690,75,1,14000000
950,75,1,13500000
2200,75,3,56000000
958,75,2,24800000
769,75,1,21500000
698,75,1,20500000
1371,75,3,21000000
1060,75,2,47000000
2600,75,3,14000000
1543,75,3,32500000
1250,75,3,21000000
2826,76,3,106000000
2904,76,4,125000000
3600,76,4,120000000
800,76,1,19500000
1100,76,2,45000000
3638,76,4,400000000
1700,76,3,70000000
1700,76,3,70000000
2000,76,3,85000000
1450,76,3,62000000
3498,76,3,2100000
1150,76,2,105500000
2285,76,3,65000000
3150,76,4,71000000
2580,76,3,55000000
6900,76,5,7700000
3582,76,3,71500000
3182,76,3,3500000
2044,76,3,5000000
1500,76,3,37500000
1200,76,2,3747999
893,76,2,16500000
1092,76,3,17500000
3700,76,3,2300000
1500,76,2,150000000
3200,76,5,80000000
1413,76,2,46500000
8511,76,5,12100000
